,관광지명,검색명,분류,주소,좌표(x),좌표 (y),봄,여름,가을,겨울,여자,남자,10대,20대,30대,40대,50대,60대,운영시간,주차장소,소요시간,사진,설명,휴일,전화번호,홈페이지
445,승동교회,승동교회,A02010900,서울특별시 종로구 인사동길 7-1,126.9863146199,37.5712538383,18.0,18.0,0.0,63.0,66.0,34.0,0.0,1.0,37.0,33.0,25.0,4.0,,,None,http://tong.visitkorea.or.kr/cms/resource/21/1568421_image3_1.jpg,"승동교회는 민족주의적인 색채가 짙은 교회로 출발하였다. 승동교회는 경기도 내 장로교회의 모교회적(母敎會的)인 역할을 담당하기도 하였다. 이 교회의 설립 과정을 보면 먼저 헤론(John W. Heron)이 1894년 동현(銅峴)에 홍문동교회(弘文洞敎會)를 세웠다. 이 교인 중에는 독립협회계(獨立協會系) 인사들이 있었는데, 이들은 선교사를 구타하여 축출하려는 계획을 세웠다. 이 일로 교인들은 분파되어 각기 교회를 세웠다. 독립협회계 교인들은 1904년 승동교회를 세웠고, 나머지 교인들은 남대문교회로 발전했다. 남대문교회는 북장로교 병원인 세브란스병원을 설립하기도 하였다.<br /><br />1919년 2월 20일 이 교회 지하에서는 당시 경성의 각 전문학교 대표자 20여명이 모여 3ㆍ1운동의 지침과 계획을 논의한 바 있다. 또 이 교회에서 대한여자기독교청년연합회(YWCA)가 창립되어 여성들의 사회활동과 봉사에 일익을 담당하는 계기를 만들기도 했다. 이렇게 승동교회는 일제 때의 민족운동과 사회운동에 큰 역할을 하였다. 승동교회 건물은 지하 1층 지상 2층, 약 200평 규모이며, 설계자와 시공자는 알 수 없다. 지금은 주변 건물에 가려 본래의 당당한 위풍을  볼 수 없으나, 설립 당시에는 주변 건물에 비해 높고 당당한 건물이었다. 지붕 형태는 십자형 박공지붕인데, 전면의 박공은 크고, 측면의 박공은 2단으로 처리되었는데 현재는 내부의 제단을 넓히면서 후면에 2단 박공처리되었다. 정면에서 중앙부는 대형 아치창(현재는 현대적인 사각창호로 개조됨)을, 그 좌우는 소형 아치 개구부(현재는 현대적인 출입구로 개조됨)를 두고, 박공에는 원형 창을 냈다. 승동은 인사동에 편입되었으나, 설립 당시의 이름을 그대로 쓰고 있다. <br /><br />* 시대 : 1904년, 1957년 증개축 <br />* 규모·양식 : 지하 1층, 지상 2층, 면적 773.56㎡, 로마네스크풍<br>",,02-732-2340~3,http://www.seungdong.or.kr
446,시간을 담다,시간을 담다,A02030400,서울특별시 중구 삼일대로8길 20-1,126.99014228989999,37.5627326749,37.0,20.0,24.0,19.0,48.0,52.0,0.0,4.0,16.0,41.0,26.0,13.0,11:00 ~ 20:00,,None,http://tong.visitkorea.or.kr/cms/resource/90/2589890_image2_1.bmp,"시간을 담다 기존 캐리커쳐와는 차별화하여 우리나라의 전통 의상, 꽃, 랜드마크(광화문, 남산), 해태 등을 캐리커쳐에 가미하여 내국인 및 외국인 관광객들이 우리나라에서 경험한 추억을 한장의 캐리커쳐로 그린다. 캐리커쳐 이외에 전통 민화 색칠하기 체험 등의 체험 상품 및 선물용 소품을 판매하고 있으며, 모든 상품은 시간을 담다의 자체 디자인 상품으로 내국인 및 외국인 관광객들이 특별한 경험을 할 수 있다.<br>",매주 월요일,010-8895-3368,
447,시크릿,시크릿,A02080200,서울특별시 종로구 동숭길 72,127.0042904706,37.5814363108,20.0,37.0,20.0,23.0,52.0,48.0,1.0,1.0,10.0,45.0,30.0,13.0,None,None,75분,,"희극이 비극 속에서 더 돋보인다는 찰리 채플린의 철학처럼, 우울한 현실 속에서 사람들의 호응을 얻고 있는 연극이 있다. 바로 대학로 탑아트홀에서 하는 미친 사람들의 미치지 않은 이야기, 줄여서 ‘미친 연극’ 시크릿이다. 
경기가 어려워지고, 하는 일이 답답하여 자살률과 우울증이 급증하는 현실 속 관객들은 점점 재미있는 공연만을 찾게 된다. 경기가 힘들수록 해피엔딩을 그리워하는 사람의 역심리를 이용한 휴먼코믹극, 시크릿의 시작은 그렇게 시작된다.<br>",None,02-747-7407,http://cafe.daum.net
448,식민지역사박물관,식민지역사박물관,A02060100,서울특별시 용산구 청파로47다길 27,126.9668448917,37.5458147785,24.0,76.0,0.0,0.0,42.0,58.0,0.0,3.0,2.0,15.0,37.0,42.0,10:30 ~18:00,,,http://tong.visitkorea.or.kr/cms/resource/19/2604419_image3_1.jpg,"일본제국주의 침탈의 역사와 그에 부역한 친일파의 죄상,  빛나는 항일투쟁의 역사를 기록하고 전시하는 최초의 일제강점기 전문 역사박물관입니다. 이 소중한 역사문화공간은 해외동포를 포함한 수많은 시민들의 성금과 기증자료에 힘입어 마련되었습니다. 식민지역사박물관은 일제잔재와 분단체제를 극복하고 동아시아의 평화를 앞당기는 데 앞장서겠습니다. 나아가 동학농민전쟁의 ‘횃불’에서 시민혁명의 ‘촛불’로 면면히 이어지는 독립정신과 민주주의의 가치를 지키고 가꾸는 길에 밑거름이 되고자 합니다.<br /><br />[출처 : 식민지역사박물관]<br>","매주 월요일, 1월1일, 설날,추석, 노동자의 날",식민지역사박물관 02-2139-0427,http://historymuseum.or.kr
449,신검사(서울),신검사,A02010800,서울특별시 강북구 삼양로179길 209-44,127.0005854323,37.672833948800005,0.0,0.0,100.0,0.0,57.0,43.0,1.0,11.0,19.0,35.0,25.0,10.0,,,None,,"신검사는 서울시 강북구 우이동 삼각산에 자리한 한국불교 원효종 소속사찰이다. 1700년 한국불교 역사에 있어 수없이 많은 사찰이 일어났고, 또 사라져 갔다. 이 사찰들은 저마다 영화로운 시기를 영위하며 흥성하였고, 때로는 암울한 시기를 만나 폐허가 되기도 하였다. 삼각산 중턱에 자리한 신검사 또한 이와 같다. 사찰에 전하는 자료가 없어 언제 누가 창건했는지는 알 수가 없다. 다만 오랜 가람의 흔적인 듯 웅장한 석축과 장대석, 주초석 만이 영화로웠던 시절을 말해주는 듯하다.<br>",연중무휴,02-992-8288,http://www.신검사.kr
450,신당동 떡볶이 골목,신당동 떡볶이 골목,A02030600,서울특별시 중구 다산로33길 10-18,127.01456783479999,37.5629969719,18.0,36.0,15.0,31.0,74.0,26.0,1.0,2.0,11.0,59.0,21.0,5.0,,각 업소 주차장 이용,None,http://tong.visitkorea.or.kr/cms/resource/49/2660049_image3_1.jpg,"신당동 떡볶이 골목이 지금처럼 골목을 이루게 된 건 70년대 후반부터다. 70년대를 지나 80년대로 넘어오면서 신당동 떡볶이 골목의 전성기를 맞이한다. 80년대에 새롭게 등장한 건 떡볶이집 마다 있었던 'DJ박스'다. 사연과 함께 음악을 틀어주던 이른바 '멋쟁이 DJ오빠'가 신당동 떡볶이 골목의 상징으로 떠올랐다. 또한 이 시기는 고교야구의 전성기였는데 인근에 있는 동대문야구장에서 덕수상고와 선린상고가 맞붙는 날이면 경기가 끝나고 신당동 떡볶이 골목은 학생들로 넘쳐 났다. 당시 학생이었던 아이들이 중년이 되어 찾는 곳이 바로 이 골목이다. 그들은 그렇게 이십년이 넘는 단골이 된 것이다. 아마도 그들은 무언가 그리워질 때면 이 거리를 찾아 청춘의 이름으로 이십년 전으로 돌아가 재잘 거리며 떡볶이를 먹을 것이다. 사실 떡볶이 골목의 역사는 70년대를 훨씬 더 지나 50년대로 거슬러 올라간다. 떡볶이 골목에 마복림할머니집이 있는데, 그 할머니 말에 따르면 1953년부터 떡볶이를 팔기 시작했다. 지금 떡볶이 골목 인근에 동아극장이 있었는데 그 앞에서 떡볶이와 옥수수, 감자 등을 팔았던 것이다. 처음에는 그냥 고추장만 넣어 떡볶이를 만들었다. 그렇게 시작된 신당동 떡볶이는 수십년 세월이 흐르면서 심심풀이 간식이 아닌 한 끼 식사로 충분한 하나의 요리로 자리잡게 된 것이다. 요즘은 떡볶이에 계란, 당면, 어묵, 쫄면, 라면사리는 기본이고 물오징어에 새우, 치즈까지 들어가 새로운 입맛을 사로잡고 있다.<br>",,02-2236-9135,
451,신문박물관,신문박물관,A02060100,서울특별시 종로구 세종대로 152,126.9776487818,37.569876065100004,24.0,26.0,26.0,25.0,55.0,45.0,0.0,5.0,14.0,49.0,24.0,8.0,화~일 10:00~19:00,주차 가능,,http://tong.visitkorea.or.kr/cms/resource/82/2553882_image2_1.jpg,"신문박물관 Presseum은 서울 광화문의 일민미술관 건물 5,6층에 위치해 있다. 신문역사관과 기획전시관 그리고 미디어영상관으로 구성된 신문박물관 Presseum은 그날그날의 기록에 충실 해왔던 신문이 오늘날에 와서 역사가 되고 미래의 지표가 되는 과정을 체험하는 공간이다.<br>","매주 월요일, 1월 1일, 설/추석 연휴<br />
[봄/가을 정기휴관] 3월, 9월 첫째주 화~일요일",신문박물관 02-2020-1880,http://www.presseum.or.kr
452,신사동 가로수길,신사동 가로수길,A02030600,서울특별시 강남구 신사동,127.0227543748,37.5215324916,0.0,31.0,69.0,0.0,75.0,25.0,0.0,2.0,13.0,57.0,28.0,0.0,상시 가능,,None,http://tong.visitkorea.or.kr/cms/resource/42/2658442_image3_1.jpg,"3호선 신사역에서 압구정 현대고등학교 앞으로 통하는 은행나무길.‘예술가의 거리’ 라 불리는 신사동 가로수길 주위로는 아기자기한 커피숍과 맛집, 디자이너들의 옷 매장들이 즐비해 있어 이국적인 분위기를 연출한다. 이러한 신사동 가로수길만의 독특한 분위기 덕분에 평일에도 카메라를 들고 여기저기서 사진을 촬영하는 사람들의 모습을 종종 볼 수 있다. 특히 가을에는 낙엽지는 거리를 보러 많은 사람들이 찾아오며, 젊은이들의 입소문을 타고 유명세를 탄 이후 많은 영화의 배경지로 나오기도 했다.",,02-3445-0111,https://korean.visitseoul.net
453,신월음악도서관,신월음악도서관,A02060900,서울특별시 양천구 오목로5길 34,126.8401264792,37.5247482953,0.0,69.0,31.0,0.0,71.0,29.0,0.0,0.0,18.0,63.0,8.0,11.0,평일 9:00~22:00,,,http://tong.visitkorea.or.kr/cms/resource/70/2611670_image2_1.bmp,"책으로 하나 되는 양천구, 그 길을 신월디지털정보도서관이 함께 걸어가겠습니다.신월디지털정보도서관은 2006년 2월 지역 주민들에게 독서문화 및 지식정보제공을 위해 신월4동 복합청사에 설립된 양천구 구립도서관입나다.신월디지털정보도서관은 양천구 지역 주민들을 위한 독서 및 문화 나눔터를 지향합니다. 앞으로도 주민들의 다양한 관심사를 반영한 장서와 독서 및 문화 프로그램을 제공하면서 올바른 도서관 문화 형성에 기여하겠습니다.<br>",,신월디지털정보도서관 02-2065-1260,http://www.yangcheon.go.kr
454,신천 어린이교통공원,신천 어린이교통공원,A02020600,서울특별시 송파구 올림픽로35다길 33,127.1017390089,37.5160067765,35.0,4.0,19.0,43.0,74.0,26.0,0.0,9.0,14.0,43.0,23.0,10.0,"평일 09:00~18:00<br />
※ 동절기 17:00까지",있음,None,http://tong.visitkorea.or.kr/cms/resource/99/755799_image3_1.jpg,"어린이교통공원은 교통시설 및 유희 시설, 휴식시설 등을 갖추어 자라나는 어린이들에게 즐겁게 뛰어놀면서 자연스럽게 교통 질서와 교통 도덕을 익히도록 각종 시설(신호등, 교통표지판, 횡단보도, 육교, 지하도, 터널, 고가차도)등을 마련해 놓은 곳이다. 이곳은 현재 유치원생을 비롯해 초등학생들이 많이 찾고 있으며 산 교육의 장소로 활용되고 있다. 또한, 이 공원에서는 서울지방경찰청에서 마련한 어린이 교통 시설로 경찰관의 도움을 받아 어린이들이 직접 자전거를 타고 다양한 도로를 돌아다니면서 실습을 통해 교통 학습을 받을 수 있다.<br>",주말 및 공휴일,02-413-0004,
455,신촌문화발전소,신촌문화발전소,A02060600,서울특별시 서대문구 연세로2나길 57,126.9397414634,37.557943439,25.0,30.0,34.0,11.0,40.0,60.0,1.0,3.0,14.0,39.0,29.0,14.0,10:00~21:00,있음,,http://tong.visitkorea.or.kr/cms/resource/83/2581383_image2_1.bmp,"신촌문화발전소는 청년 문화예술인의 창작활동을 지원하고 함께 성장하는 문화예술 커뮤니티 공간입니다. 약 80석 규모의 소극장과 창작기획 스튜디오 등을 갖춘 복합문화공간으로 예술인들이 모여 서로 나누고 협업할 수 있는 베이스캠프가 되고자 합니다. 신촌문화발전소는 청년 예술인 스스로 가능성을 확장하고 성장할 수 있도록 기획-창작-발표의 과정을 지원하는 문화예술 플랫폼입니다. 신촌 지역의 특성을 살려 경계를 넘나드는 자유로운 상상과 창의적 실험이 다양하게 구현되는 기회를 마련하고, 경쟁과 배제보다 교류와 협력을 통해 건강하고 안전한 창작 환경을 제공할 수 있도록 노력합니다.<br>",매주 월요일,신촌문화발전소 02-330-4393,https://www.scas.or.kr
456,"신트리공원(농촌체험,자연학습장)",신트리공원,A02020700,서울특별시 양천구 신정동,126.85652804530001,37.5146664261,24.0,9.0,30.0,38.0,45.0,55.0,0.0,1.0,8.0,36.0,38.0,16.0,,,None,http://tong.visitkorea.or.kr/cms/resource/79/2611879_image2_1.bmp,"신트리공원은 약16,500㎡ 규모로 목동신시가지아파트 10,11,12단지에 둘러싸여 주민들의 편안한 휴식처 역할을 하고 있으며, 가을이면 아담한 사이즈의 농에 황금 벼이삭을 만날 수 있는 도심 속의 농촌이다. 신트리공원 농촌체험학습장에서는 어린이.일반주민,자원봉사자들이 참여해 5월에 모내기를 하고 10월쯤 벼를 수확한다. 또한 야생화, 농작물, 허브식물원, 장미원, 덩굴식물 등이 심어진 자연학습장에서는 다양한 식물을 만나볼 수 있다.<br>",,02-2620-4566,http://www.yangcheon.go.kr
457,실로암사우나찜질방,실로암사우나찜질방,A02020400,서울특별시 중구 중림로 49,126.96865827629999,37.5578023069,8.0,33.0,59.0,0.0,55.0,45.0,0.0,0.0,8.0,10.0,30.0,51.0,24시간(주간 05:00~20:00 / 야간 20:00~05:00),있음(소형 약 100대/대형 약 10대),None,http://tong.visitkorea.or.kr/cms/resource/45/1985545_image3_1.jpg,"서울 중구 중림로에 위치한 '실로암사우나찜질방'은 한국 정통 사우나로서 지하 300m 암반에서 천연 게르마늄  암반수를 사용하여 수질이 우수하며 교통편이 편리하다. 찜질방은 황토굴방과 수면실에서 피로를 완전히 해소하여 쾌적한 상태이며, 세미나 및 각종 단체모임을 할 수 있는 다양한 규모의 단체실을 무료로 이용가능하다.",연중무휴,실로암사우나찜질방 02-364-3944~5,http://www.silloamsauna.com
458,실버문화페스티벌 2020,실버문화페스티벌 ,A02070200,온라인개최,127.08090660879999,37.5498913551,38.0,35.0,3.0,24.0,55.0,45.0,0.0,2.0,19.0,21.0,28.0,30.0,None,None,,http://tong.visitkorea.or.kr/cms/resource/24/2679924_image2_1.png,"<b>※ 코로나바이러스감염증-19 공지사항<br>※ 내용 : 온라인개최</b><br><u><a href=""https://korean.visitkorea.or.kr/notice/news_detail.do?nwsid=8cdd65e1-59f1-4904-8bc9-884001e40911"" title=""여행정보 변동사항 페이지로 이동"">→ 코로나바이러스감염증-19 여행정보 변동사항 확인하기</a></u><br><br>실버문화페스티벌은 60세 이상 실버세대들의 문화여가활동을 권장하기 위한 전국규모의 축제이다.
2015년 문화체육관광부의 지원으로 시작되어 어르신 문화프로그램의 대표행사로 자리잡고 있다.
전 연령의 문화가치를 공유하고 정보를 나누는 소통의 장으로 문화를 통해 더 젊고 아름다운 인생을 사는 분들이 만들어가는 축제이다.",None,070-4705-2008,http://www.silverfestival.or.kr
